shap_Hour,shap_Day,shap_DayOfWeek,shap_IsWeekend,shap_Sender Bank ID,shap_Receiver Bank ID,shap_is_cross_bank,shap_is_self_transfer,shap_Amount_Paid_Log,shap_Amount_Received_Log,shap_Amount_Diff_Log,shap_amount_vs_account_median,shap_Payment_Currency_Encoded,shap_Receiving_Currency_Encoded,shap_is_currency_mismatch,shap_is_amount_outlier_iqr,shap_is_amount_outlier_zscore,shap_is_account_level_outlier,shap_outlier_score,shap_is_outlier,shap_txn_count_per_sender_hour,shap_txn_count_per_sender_day,shap_is_high_velocity,shap_fmt_ACH,shap_fmt_Bitcoin,shap_fmt_Cash,shap_fmt_Cheque,shap_fmt_Credit Card,shap_fmt_Reinvestment,shap_fmt_Wire,actual_label,predicted_proba
-0.9067643,-0.11997038,-0.15887141,-0.0055795843,-0.57794875,-0.53790265,0.04150654,0.022459034,-0.064592056,0.122281246,0.0072859717,-0.29491413,-0.06990541,-0.1383796,0.004211216,0.052719083,-1.322949e-05,-0.011287396,-0.0013397604,-0.01704196,-0.17506096,-0.34497282,-0.023866175,2.1204736,-0.02301689,0.025608832,0.2256029,0.12355566,-0.00037329114,0.007343122,1,0.3296652
-1.2611284,-0.78395927,-0.09666068,-0.012143898,0.31512928,-0.32711902,0.02802376,0.012205624,0.0073723895,0.034942303,0.0018637623,-0.090004325,-0.038424075,-0.07133555,0.0013338662,-0.047916856,-4.044135e-05,-0.45464933,0.03542601,0.027338613,0.5054688,0.67423916,0.17310366,-0.70669144,-0.017441973,-0.047830902,-0.8294187,-0.08085696,-0.00059478753,0.0028597396,1,0.04574467
-0.08921175,0.048024487,-0.40839323,-0.0109511735,0.014564775,0.015140515,0.051231742,0.020650465,0.18900801,0.4275449,0.0075120013,-0.044415854,-0.109509856,-0.11452635,0.0042762426,0.065472335,-1.322949e-05,-0.01593979,0.012871178,-0.011730344,-0.13848695,-0.41318658,-0.024109455,2.3790264,-0.015399445,0.0290664,0.25721318,0.12848061,-0.00039556128,0.007343122,1,0.9063795
-1.562168,-0.8435848,-0.13711372,-0.024288652,-0.35184306,0.037129786,-1.6040493,-0.4942744,0.010110562,-0.022092963,0.0025828944,-0.17593591,-0.29421255,-0.0113141425,0.016559351,0.0076988055,-0.0010200533,-0.020389527,-0.0592143,0.0014631981,-0.75900745,-0.5169846,-0.07316386,-1.5845554,-0.0395515,0.012572106,0.0292302,0.038010005,0.010912541,0.003099145,0,0.00022563977
-1.5345571,3.4739332,0.019325944,0.07990362,0.03017136,0.055815175,0.033443253,0.016943326,0.17092077,0.3079889,0.012245485,-0.05077346,-0.054024827,0.013207658,0.0067994776,0.09102903,-6.685659e-06,-0.017345041,0.0023460651,-0.008950906,-1.0309298,-0.44784325,-0.020991312,2.2322254,-0.0138943875,0.024981594,0.20049997,0.112509325,-0.0002758493,0.007039069,1,0.97635764
-1.253292,-0.13073201,-0.23926662,-0.050883405,-0.67374086,-0.07922874,0.023457462,0.009708388,0.07951199,0.1901264,0.0029030484,-0.051195644,-0.10291256,0.008686462,0.0016915576,0.0700194,-8.64364e-06,-0.04365777,0.0058397017,0.014846338,-1.4352745,-0.5797333,-0.07002161,-2.3359492,-0.043649398,0.01177036,0.055683374,-0.8166587,-0.00058215065,0.0029794767,0,0.00059848337
-0.6526887,-0.19557235,-0.310147,-0.010542915,0.04327372,-0.43165094,0.02575356,0.008679835,-0.21903637,-0.6370892,0.00171041,0.03805311,0.06986673,-0.034592863,0.0011049504,0.010278942,-8.64364e-06,-0.017173834,0.00081126037,-0.052284155,-1.3584241,-0.5168146,-0.0490799,-1.4968683,-0.062736094,0.008250806,0.041605644,-0.76528883,-0.00054521696,0.0022042019,0,0.0014282193
-0.5207049,-0.076995075,-0.29837945,0.12729998,-0.18848056,-0.0066662407,0.027487911,0.00991049,0.03763393,0.10987773,0.002935196,0.093977824,-0.41021657,-0.21008563,0.0018316046,-0.005571066,-2.2618437e-05,-0.022150641,-0.0023088471,-0.05302539,-1.4222054,-0.75639886,-0.047594417,-2.5236173,-0.067021966,0.014368271,0.04322048,-0.9482442,-0.0005999868,0.0029794767,0,0.0008413049
-1.3595493,-0.23948316,-0.3345778,-0.015466511,-0.19165726,-0.26509747,0.030378183,0.011103738,0.13342986,0.21530712,0.0024420826,0.10294858,-0.030861633,-0.19745027,0.0015255694,0.042753533,-4.9424183e-05,-0.00939668,0.031421047,-0.03627944,-0.74611676,-0.5714736,-0.045892004,-2.6328473,-0.058535907,0.014973313,-0.86912924,0.061907746,-0.00037421958,0.003000453,0,0.00096347625
-0.91771907,-0.24916618,-0.18527277,-0.0080171805,-0.037589062,-0.02803227,0.029436324,0.008135719,-0.09283811,-0.29830655,0.0026851296,-0.0054600243,-0.10263528,0.0054755053,0.0014166686,0.041218493,-8.64364e-06,-0.016690342,0.0013140684,-0.0521579,-1.3409073,-0.62616235,-0.043805923,-2.1313913,-0.05137706,0.009817692,0.063202806,-0.83138716,-0.0005758554,0.00263106,0,0.0010635123
-0.711705,-0.19259591,-0.26555297,-0.047440905,-0.022496043,0.0046018064,0.02284021,0.008423181,-0.22051345,-0.5336911,0.0017912434,-0.36444268,-0.11544104,0.003705286,0.0010165104,0.050730854,-8.64364e-06,-0.014147232,0.0046271477,-0.05551635,-1.5494937,-0.89737856,-0.05188275,-1.6523677,-0.054862473,0.008704866,-0.6231004,0.041466102,-0.00025777885,0.0022062548,0,0.0007358659
-0.31570387,-0.8778194,-0.10332079,-0.022947352,-0.2644339,-0.26808143,-1.5153509,-0.45267454,-0.00079131644,-0.08936626,0.002428067,-0.25399208,-0.18663763,0.030867983,0.011235597,0.010536628,-9.558551e-05,-0.11480742,-0.087127954,0.0061025093,-0.9493542,-0.62309796,-0.07187416,-2.0728726,-0.052726526,0.008378048,0.06880689,0.05524871,0.003404995,0.003099145,0,0.00029925548
-0.67800957,-0.6201759,-0.150443,-0.008344872,-0.28676948,-0.21010321,-1.5578848,-0.36200893,-0.26790085,-0.60091215,0.0020105639,0.2001861,-0.14161742,0.039848957,0.007838984,0.039793253,-0.0010200533,-0.0011313687,0.004177288,-0.03533555,-0.61995,-0.50316876,-0.047253244,-1.7712858,-0.05627623,0.009348544,0.045061264,0.05154097,0.0026986573,0.00224216,0,0.00054958893
-0.6714762,-0.19124994,-0.1377879,-0.00698738,-0.7161696,-0.0073215044,0.020914134,0.015018001,-0.11838548,-0.019363118,0.002646678,-0.1709766,-0.61663073,-0.19231653,0.0013371015,-0.029401204,-2.516625e-05,-0.01121777,-0.013424714,-0.031898856,-0.52958363,-0.5695534,-0.035760775,-2.0921147,-0.0802564,0.011236413,0.09197882,-0.9275056,-0.0007205053,0.003061155,0,0.00089760235
-0.81133336,-0.31113517,-0.22378585,-0.0050892,0.27570993,-0.5100251,0.02554943,0.0075666006,-0.09401611,-0.2523615,0.0020023014,0.07728577,-0.022324923,-0.4472827,0.0012655372,0.014617643,-6.685659e-06,-0.02228613,-0.031892527,0.029956467,0.36689395,0.09847428,0.13058762,-1.0491216,-0.015966935,-0.029435562,-0.7007893,0.06598159,-0.00018261654,0.0023206142,0,0.031683248
-0.85766155,3.2795293,0.039551508,0.15151595,0.05301194,-0.6796783,0.035070866,0.017220024,0.008059964,-0.08407561,0.011718905,0.059044138,-0.35573897,-0.03410548,0.0053352974,-0.3028588,-4.9424183e-05,-0.020497108,-0.06179821,-0.006772138,-0.28334984,-0.2088357,-0.03457863,2.309157,-0.013205449,0.030816568,0.23148626,0.1261312,-0.00037280674,0.007343122,1,0.9686432
-1.145325,-0.1994073,-0.2972614,-0.05506955,-0.15951514,0.05521032,0.044831924,0.01693843,-0.05791871,0.10485084,0.0070752855,-0.45908353,0.019916767,-0.016287202,0.004210074,0.06261262,-6.685659e-06,-0.021099204,-0.0032631601,-0.0139647825,-1.5912082,-0.32685477,-0.011125278,1.8747962,-0.013183448,0.028135289,0.19581921,0.11758578,-0.00029174227,0.007343122,0,0.13913594
-0.49817234,-0.068216205,-0.3001318,-0.053970203,0.07341604,0.06208489,0.0551496,0.017786622,0.21681046,0.39677942,0.008344228,0.08827328,0.004549621,0.016751904,0.005716978,0.1617626,-8.64364e-06,-0.020639393,0.005924757,-0.017072678,-1.3160248,-0.22169822,-0.026824305,2.1078446,-0.014720916,0.028714513,0.20827216,0.13185017,-0.0002780885,0.007039069,1,0.744286
-0.99169654,-0.06830711,-0.36196736,-0.016964983,-0.2888316,0.009141421,-1.3887856,0.05413828,0.18479452,0.42059815,0.012860695,-0.09590019,0.34728742,0.095091015,0.036945544,0.017387243,-1.322949e-05,-0.014803125,0.0043490827,-0.012499447,-0.1074806,-0.15451902,-0.025334237,2.186783,-0.0150800515,0.022154579,0.2022231,0.090022154,-0.0009722195,0.004290281,1,0.5384157
-0.82889354,-0.2555197,-0.102280766,-0.012491798,0.28043973,-1.0857402,0.028783016,0.0105277365,-0.015154401,0.030217143,0.002407984,-0.10840438,-0.06776956,-0.020151768,0.0016026869,0.051258843,-8.643641e-06,-0.0037888507,-0.037455637,0.034915708,0.60637397,0.6946588,0.16566843,-1.027671,-0.014027845,-0.019858507,-0.6038303,0.029264843,-0.00027694547,0.0028597396,1,0.09489391
-0.7076887,3.3397498,0.047199935,0.133728,-0.13568264,-0.30451038,0.032626607,0.015403742,0.04922092,0.09863594,0.011547005,-0.0657325,-0.010650079,-0.025490444,0.005820153,-0.020876318,-2.516625e-05,-0.016985033,0.009026148,0.0010926595,-0.16660808,-0.0868206,-0.027925905,2.3404293,-0.017208237,0.029604763,0.22248882,0.12795171,-0.00036656094,0.007343122,1,0.99256694
-0.5479803,0.023523431,-0.24588251,-0.013157791,-0.10808771,0.08605455,0.04817318,0.014076574,-0.20940185,-0.7345437,0.006983204,0.18061091,-0.07835392,0.012916435,0.0035350795,0.051640894,-1.322949e-05,-0.015638793,-0.00089861616,-0.013373895,-0.43345883,-0.22628282,-0.03325016,2.1799357,-0.01528805,0.023952825,0.18030703,0.09543529,-0.00030525087,0.004971542,1,0.5610079
-0.4401673,0.038411457,-0.10549293,0.10364038,0.042451106,0.09682942,0.04599364,0.019675836,0.23561947,0.4329164,0.008514039,-0.036776256,-0.060264256,0.015650049,0.0057598623,0.099875495,-8.64364e-06,0.014658866,0.0034565502,0.0071558957,-1.1178485,-0.48858708,-0.028185774,2.2461388,-0.016695214,0.028483469,0.20011774,0.11894997,-0.0002954136,0.007039069,1,0.81548744
-0.5802835,-0.025151482,-0.63070583,-0.016166909,-0.09462273,0.0138563365,0.030785711,0.0096316375,0.08766096,0.16546565,0.002761207,0.045530472,-0.11291483,0.0021982247,0.0017414759,0.061619725,-8.64364e-06,-0.02209735,0.010122595,-0.05207879,-1.5326183,-0.8419655,-0.048575655,-2.4083712,-0.06062664,0.013530079,-0.927871,0.056987092,-0.00031110412,0.0029202527,0,0.0010684198
-0.21949157,-0.6282326,-0.09926298,-0.008843752,-0.015827069,0.0020235004,0.03240051,0.011815382,-0.009152247,0.04455069,0.0022911131,-0.034029532,-0.10569438,0.0003374773,0.0015622268,0.051016074,-4.044135e-05,-0.010187197,0.006158608,-0.052784566,-1.4579948,-0.58047426,-0.05129703,-1.8856769,-0.031860244,0.0134103345,-0.7546711,0.06260796,-0.00065949425,0.0028597396,0,0.0033146131
-0.8471916,-0.08089426,-0.2170344,0.020948257,-0.18646452,-0.55273205,0.04807009,0.017647844,0.2043321,0.48176065,0.0073151425,0.06517504,-0.05487029,-0.058509845,0.0042350716,0.03258534,-1.322949e-05,-0.010172759,-0.0040124822,-0.011492943,-0.114727564,-0.14530806,-0.023062082,2.2168581,-0.019039474,0.031581733,0.22631489,0.14011224,-0.00028117024,0.007343122,1,0.76629835
-0.8262966,3.5598922,0.15842062,-0.029746667,-0.09525038,0.06688199,0.037847497,0.018491073,0.021552356,0.06324824,0.011607669,-0.062039446,-0.22616668,-0.00435848,0.005195105,-0.15321873,-4.9424183e-05,-0.020656083,0.012687022,0.0011512409,-0.23441868,-0.13583532,-0.03243338,2.2784731,-0.012708006,0.030047836,0.23129554,0.12516151,-0.00038169808,0.007343122,1,0.9918761
-0.841869,3.3619046,-0.00094403344,0.07086044,-0.3431405,-0.1990483,0.021985177,0.021572798,0.19142719,0.27108473,0.011108344,-0.11217363,-0.015979407,-0.062044535,0.004821063,0.08988922,-2.516625e-05,0.004375873,0.0005479432,-0.0101404665,-0.3620159,-0.55774593,-0.006463912,2.0502849,-0.016182804,0.032070085,0.18212205,0.1294554,-0.00040701288,0.007343122,1,0.98076737
-1.1851137,-0.015871929,-0.34839025,-0.0014825108,-0.37006688,-0.25852838,0.021273825,0.008697094,-0.062327765,-0.26877552,0.0026513822,0.024592618,-0.04777105,0.02286479,0.0013015723,0.031496033,-6.685659e-06,-0.031614996,-0.016513977,-0.033173326,-1.4429672,-0.48895487,-0.050005518,-1.9158896,-0.051330224,0.0042916187,0.047061317,-0.675299,-0.0005647902,0.00263106,0,0.0008337557
-0.777028,-0.35147014,-0.23425122,-0.008963955,-0.082640596,0.025369676,0.038268395,0.013445339,-0.09062519,-0.19569793,0.0024429057,-0.08233377,-0.04218415,-0.08954849,0.0014706048,0.042943507,-6.685659e-06,-0.06051788,-4.900014e-05,0.009582761,-1.335152,-0.58763385,-0.09940581,-2.2081566,-0.04072696,-0.85413766,0.09556307,0.08467189,-0.0007579173,0.0042447317,0,0.001096832
-1.3090692,-0.13654968,-0.32889092,-0.008749552,-0.006673771,-0.25306675,0.027559206,0.00927234,-0.04622714,0.017135965,0.0024043922,-0.07223643,0.013074702,-0.028467763,0.0015872518,0.05537026,-8.64364e-06,-0.016043963,-0.055515938,-0.03472882,-1.2872365,-0.64913136,-0.04276106,-2.034801,-0.060921226,0.013988315,0.08205845,-0.788219,-0.00057838374,0.0029794767,0,0.0009815501
-0.83802605,-0.07693169,-0.33406702,-0.06315314,-0.031850785,0.07634443,0.041816223,0.019708907,0.017350981,0.061559472,0.0072509646,-0.008976841,-0.34083086,-0.12436162,0.0040544854,-0.26701242,-8.64364e-06,0.037107572,-0.027493173,0.002153004,-1.2441232,-0.42470637,-0.03066145,1.955478,-0.01581985,0.025279444,0.19793245,0.1110248,-0.000296755,0.007343122,1,0.22185934
-0.26495537,0.016794378,-0.29265046,0.024965405,0.27782854,0.031764448,0.029221836,0.008730951,-0.033131648,-0.10413014,0.0025997225,-0.030224029,-0.026453048,-0.08535812,0.0018560694,-0.19608477,-8.643641e-06,-0.17328693,-0.0046563167,0.034386043,0.5108093,0.55749685,0.17934023,-1.3669308,-0.016352143,-0.041425794,-0.6150973,0.01249568,-0.00024130156,0.0029202527,0,0.1749818
-0.77691853,0.041192077,-0.29621303,-0.00792101,0.0051663877,0.08578491,0.04551869,0.023150083,0.23330276,0.4796511,0.0075120013,-0.06252552,0.0034906564,-0.0058583952,0.00426235,0.09624433,-4.9424183e-05,-0.009435663,0.020938141,-0.008146956,-0.11138136,-0.116876096,-0.022960283,2.3538485,-0.01542116,0.033598594,0.2609469,0.13254184,-0.00039556128,0.007343122,1,0.9175445
-1.349946,-0.12316215,-0.3599322,-0.027513191,-0.1920211,-0.00050095597,0.046750147,0.02481022,0.21531251,0.3938124,0.007173728,-0.55793536,-0.10313677,-0.006895388,0.003917959,0.07581383,-4.9424183e-05,-0.047693755,-0.04538784,0.0036339227,-0.42923146,-0.70820683,-0.044858668,2.0280485,-0.01927019,0.030413663,0.15851207,0.120591104,-0.00041966542,0.007343122,1,0.2909085
-1.9815487,-0.5036721,-0.26245692,-0.009543307,-0.0105361175,-0.466461,0.044025376,0.018968048,-0.10122607,-0.14892095,0.0058282185,-0.42086312,-0.0053389464,-0.05194151,0.0029780199,0.04078236,-6.685659e-06,-0.0050994763,-0.018051842,-0.014264446,-1.9765835,-0.24632405,-0.023795407,1.3630407,-0.017870272,0.016506324,0.1592634,0.110265136,-0.0003585026,0.00681803,0,0.0111254435
-0.9768773,-0.46722695,-0.23982541,-0.0066540856,0.30318037,0.019811071,0.029086,0.008788036,-0.18645264,-0.46726492,0.0019536186,0.06299402,-0.08995813,-0.028961616,0.0011068897,0.026642697,-8.643641e-06,-0.017121717,-0.023085818,0.02707988,0.5454079,0.62018126,0.15297028,-0.6967922,-0.016378317,-0.027799709,-0.05855135,-0.5990941,-0.00025969004,0.0022042019,1,0.109891154
-1.2356201,-0.2039587,-0.33552903,-0.015985627,-0.58636147,-0.29636216,0.020379467,0.009254658,-0.103027426,-0.28401667,0.0016559514,0.056324832,-0.120143324,0.011060546,0.0011296511,0.030977612,-2.2618437e-05,-0.030120362,-0.05254939,-0.037346017,-1.2008947,-0.5390726,-0.0465549,-1.699249,-0.06751788,0.0072516096,-0.6473391,0.019714272,-0.0002579235,0.0023206142,0,0.0006533085
-1.3345643,-1.3458796,-0.14038,-0.025119636,0.023620438,0.07038882,0.05105152,0.027744718,0.1164622,0.3126822,0.006671709,-0.35135132,-0.050781753,0.014599877,0.0036781428,0.10311997,-9.558551e-05,-0.074621394,-0.032683533,0.0016539963,-0.31667572,-0.098934956,-0.036743052,1.985741,-0.01144172,0.025571506,0.16272692,0.11155654,-0.0017261641,0.0071220826,1,0.31269428
-0.22061001,-0.044023797,-0.25254482,0.021675061,-0.018671056,-0.2564646,0.030332524,0.0074983514,-0.07578005,-0.17797548,0.0022987435,-0.36768883,0.038012404,-0.026082499,0.0015230507,0.039787542,-8.64364e-06,-0.015753169,-0.000545294,-0.057596568,-1.3696347,-0.5594048,-0.047757942,-2.0854402,-0.06712782,0.0133643225,-0.69658667,0.047827784,-0.00030224136,0.0029202527,0,0.002181181
-0.6317594,-0.096004866,-0.33275756,-0.016445966,0.048452478,0.005748862,0.04561275,0.02320357,0.2313496,0.45039836,0.0075120013,-0.06341108,-0.011398291,-0.02321477,0.0042554312,0.09426804,-4.9424183e-05,-0.013141734,0.029135227,-0.008949546,-0.23257041,-0.22543967,-0.033550568,2.3317947,-0.01542042,0.031709384,0.2414919,0.13538635,-0.00037351233,0.007343122,1,0.8799786
-0.80479765,-0.35527793,-0.38096738,-0.013025875,0.303151,0.29329973,0.026488062,0.008498678,-0.13564456,-0.26523167,0.0018812654,0.06643574,0.018540945,-0.025201026,0.0012504498,0.04221505,-8.643641e-06,-0.0026674438,-0.052984312,0.041490804,0.4774184,0.594226,0.17047988,-0.9601024,-0.015914485,-0.011558936,-0.6138696,-0.005102736,-0.00018771239,0.0023206142,1,0.16997676
-0.73195547,0.0472869,-0.75229466,0.0031986306,0.2739341,0.03505588,0.027936483,0.009563816,-0.032871116,-0.1141198,0.0025825638,-0.047920972,-0.13519715,-0.18527773,0.0016953826,-0.19446692,-6.685659e-06,-0.17958617,-0.006808522,0.034247518,0.47914794,0.50946087,0.17919502,-1.2688781,-0.015810354,-0.044995986,-0.7555115,0.014878771,-0.0002463974,0.0029202527,0,0.05542051
-1.7797432,0.00021210703,-0.6685256,0.0065859677,-0.37549093,-0.09821096,0.033591334,0.024331452,0.2067394,0.3135976,0.0074255224,-0.38107997,-0.08020602,-0.11376658,0.00338125,0.079906456,-9.260577e-06,-0.022538502,0.015638243,0.0026214183,-0.321759,-0.29342848,-0.048726052,1.986202,-0.018010592,0.022112962,0.21844378,0.12305405,-0.000396051,0.007343122,1,0.24201746
-0.8186239,-0.18924116,-0.27232808,-0.004246241,-0.114650294,-0.3169579,0.022428958,0.008643349,-0.16566256,-0.55349904,0.0018543191,-0.31388512,-0.01915728,-0.15036093,0.0011172015,0.027774215,-9.260577e-06,-0.011962416,0.0036224786,-0.033366136,-1.0680107,-0.80636215,-0.036639713,-2.007705,-0.06618793,0.0028815956,0.05668159,-0.77804095,-0.0005830563,0.002392764,0,0.00050470675
-0.72753066,3.673622,0.095720105,-0.010658696,-0.2781393,-0.56518257,0.039185937,0.01620947,-0.11159399,-0.012453983,0.011420716,0.1410121,-0.16150057,-0.7058421,0.0052985507,0.041061092,-4.9424183e-05,-0.012947147,-0.003545174,-0.009803583,-0.4594971,-0.2345576,-0.014524685,2.2846327,-0.012866355,0.032288536,0.22520164,0.1286854,-0.0002854055,0.007343122,1,0.96738285
-0.9088871,0.0016943767,-0.13739032,0.031519674,-0.2145833,0.021489985,0.024267757,0.012240302,-0.08401576,-0.059666783,0.002709454,0.07987057,-0.108033024,0.027194735,0.0015057032,0.042102154,-2.516625e-05,-0.009154802,-0.0002551073,-0.032247704,-1.0705148,-0.7407407,-0.0329745,-2.5627596,-0.06744325,0.014334633,0.10869019,-0.96923584,-0.0005768521,0.003061155,0,0.0013332906
-1.2490729,-0.05996853,-0.40105924,0.047225963,-0.070018135,-0.009542842,0.027698765,0.010048144,0.08909201,0.19748035,0.0024910755,0.04887947,-0.09362547,0.0054405676,0.00137152,0.070037976,-2.2618437e-05,-0.017921807,-0.057724647,-0.035458535,-1.2751654,-0.70429194,-0.044322006,-2.5800447,-0.071102984,0.015965862,0.075942434,-0.87827915,-0.0006139411,0.003061155,0,0.000963044
-0.92721367,0.0055829315,-0.5169242,-0.016723521,-0.3064858,-0.8617132,0.027763989,0.017796071,-0.16067639,-0.32520464,0.0066498145,-0.61766505,-0.13809265,0.0543378,0.0033653725,0.041526124,-4.9424183e-05,-0.012374848,-0.013358297,-0.0130165145,-0.57487893,-0.60140115,-0.023449086,1.9682126,-0.016664296,0.02901648,0.20091435,0.123235375,-0.00050241046,0.007343122,1,0.067132294
-0.957653,0.03134336,-0.6621563,-0.0062173856,0.26720443,0.057377003,0.036021817,0.011315406,-0.044949364,0.007021405,0.0027208657,-0.26386473,-0.034132425,-0.028475752,0.0017731962,0.053420197,-8.643641e-06,-0.032084655,-0.053539008,0.025885975,0.47540227,0.40735003,0.1621074,-1.5764134,-0.016653499,-1.1962346,-0.027663354,-0.017106613,-0.00032769062,0.004005665,1,0.03339198
-1.5234897,-0.77102274,-0.070911504,-0.02779854,-0.08600128,-0.0013477434,-1.5685939,-0.44644344,-0.04657235,-0.1089634,0.002277279,-0.041984398,-0.2865258,-0.039731134,0.009410225,-0.3238021,-4.044135e-05,-0.076197855,-0.067881145,-0.005741582,-1.3645658,-0.6640797,-0.07532359,-1.4228437,-0.03143246,0.010401505,0.064206935,0.02884596,0.0034484223,0.0030132602,0,0.0001335841
-0.22015141,-0.20061766,-0.20253643,-0.019689232,-1.4944983,-0.24484265,0.030296315,0.020236261,-0.03760276,-0.16166575,0.0018715423,-0.18670277,-0.025602806,-0.0839416,0.00143931,-0.12277697,-4.9424183e-05,-0.005466005,-0.023171421,0.006630447,-0.7749737,-0.4591465,-0.095843814,-1.7702928,-0.06960734,-0.90905553,0.08698404,0.08010603,-0.0007628397,0.0042447317,0,0.0010393343
-1.6483445,-0.06600036,-0.37394318,0.015602113,-0.04054598,-0.28050342,0.026876172,0.0066599203,-0.27394387,-0.5997699,0.0016541687,-0.022865225,0.043246407,-0.04349079,0.0011383039,0.022243798,-6.685659e-06,-0.015845245,-0.013124967,0.0197885,-1.218608,-0.6412296,0.09107,-1.4462291,-0.058456693,0.0008574787,-0.516784,0.032964405,-0.00024898746,0.0021707695,0,0.0009233147
-0.7244325,3.0420375,-0.22459063,-0.022740249,-0.03408317,0.060410574,0.044028416,0.0158245,0.1288223,0.13852789,0.011602955,-0.0630026,-0.080699444,-0.16486125,0.005169997,0.1365104,-1.322949e-05,-0.014694334,-0.043560393,-0.006131407,-0.32931677,-0.26267093,-0.038440622,2.2642303,-0.011888076,0.028909227,0.24516702,0.1316941,-0.00038000342,0.007343122,1,0.9859061
-0.26221025,-0.64013124,-0.10977225,-0.0037109929,-0.03979189,-0.28575888,0.03074683,0.011766043,-0.052689962,-0.033847716,0.0022283196,0.014946462,-0.12527022,0.011757253,0.0013800785,0.042563688,-4.044135e-05,-0.012831072,0.004901655,-0.059463378,-1.3761829,0.13053215,-0.05877482,-1.5040268,-0.03600367,-0.0035834159,-0.7604681,0.057124525,-0.00065949425,0.0028597396,0,0.0063979533
-1.4255362,0.049041767,-0.5737895,-0.009257951,-0.5611304,-0.018252637,0.016943783,0.014046191,-0.071364366,-0.13435426,0.002515317,-0.018799303,-0.07095668,0.017921772,0.0015084874,-0.12527777,-8.64364e-06,-0.050325505,-0.054098073,-0.0063520805,-1.4292089,-0.87413955,-0.07454806,-2.117912,-0.06029401,0.015878508,0.1256199,0.026115973,-0.0006092083,-0.35063255,0,0.0004313298
-0.099289194,-0.0017729626,-0.092541404,0.07819503,0.022592809,0.07529992,0.047029983,0.019462548,0.027863577,0.22512962,0.007222848,0.09749456,-0.124981165,-0.0020020606,0.0040804,0.09211526,-2.2618437e-05,-0.01943002,0.0020203309,-0.014965018,-1.0247222,-0.1255199,-0.023501609,2.176605,-0.017162377,0.029931346,0.22304773,0.1326332,-0.0003093679,0.007343122,1,0.84952784
-1.9956174,-0.0073244437,-0.066240415,0.041491717,0.0012207915,0.07576217,0.051579896,0.022815686,-0.19738686,-0.21760422,0.0070938542,0.28589088,-0.051113594,0.046217088,0.0030820027,0.036799897,-2.516625e-05,-0.004090882,-0.0033779389,-0.010891851,0.10727411,-0.39252812,-0.023566598,1.8627217,-0.020592693,0.022296257,0.21434039,0.12831314,-0.00049329794,0.007343122,1,0.4831169
-0.787175,0.045343354,-0.3759706,-0.010362293,-0.063142605,0.04474952,0.05032199,0.020445766,0.21188535,0.47524038,0.0075614667,0.09915705,-0.085242115,0.032769196,0.0042129145,0.07450322,-1.322949e-05,-0.0138414735,0.02135261,-0.012590026,-0.10117011,-0.34597987,-0.024525415,2.3536851,-0.015276808,0.03021353,0.2532314,0.13030636,-0.0003009028,0.007343122,1,0.8845035
-0.83729583,-0.15301463,-0.31558612,2.446369e-05,-0.23129478,-0.6543353,0.047289554,0.021669127,-0.07849169,0.047637314,0.0069002477,0.27173412,0.06505131,-0.0036376526,0.0041207466,0.0114663225,-2.516625e-05,-0.0064034974,-0.0015349528,-0.013712082,-0.038034808,-0.48270118,-0.022321424,2.1601343,-0.01886019,0.030029355,0.20435701,0.14432389,-0.00041533314,0.007343122,1,0.54325885
-1.7744613,0.113430224,-0.3705095,-0.014538913,0.017095994,0.02229143,0.043042757,0.02224406,-0.029405577,0.053702287,0.006046929,0.22436239,0.033227205,0.005775526,0.0032121546,0.08461907,-4.9424183e-05,-0.012719592,-0.04593629,0.007826783,-0.3750898,-0.5152941,-0.023852386,1.9036857,-0.016303632,0.03016368,0.23104973,0.11021596,-0.00049670937,0.007343122,0,0.43775737
-0.2925218,3.880446,0.14634344,-0.02023935,0.01872715,0.10464917,0.03532778,0.015823046,-0.10973439,-0.37367028,0.010740481,0.17309828,-0.08973545,-0.008018363,0.0044409996,0.05063071,-2.2618437e-05,-0.014638915,-0.0011214874,-0.016227208,-0.81363183,-0.28223655,-0.022230687,2.1335106,-0.014225395,0.024347866,0.1730521,0.1122687,-0.00029369077,0.0061393166,1,0.9921554
-1.1048832,0.020774433,-0.51853794,-0.0065460606,0.30857772,0.16469829,0.028021859,0.008479944,-0.20684358,-0.52123046,0.0019534202,0.12227737,-0.06481489,-0.014291469,0.0011084981,0.02407787,-8.643641e-06,-0.026694598,-0.032881882,0.025462875,0.74933404,0.7864893,0.13090956,-0.5261026,-0.016936382,-0.021460867,-0.1053973,-0.4544569,-0.000281739,0.0022042019,1,0.22479384
-1.3067926,3.4496758,-0.15694386,-0.01571134,-0.018628713,-0.78084195,0.03109555,0.02121593,0.1954767,0.3615029,0.01113122,-0.11659822,-0.14204861,0.037869744,0.0047294563,0.07002416,-4.9424183e-05,-0.003287944,0.0070967358,-0.010097694,-0.40907046,-0.55012524,-0.018804302,2.092084,-0.016917907,0.031012725,0.15890963,0.12730615,-0.00042269472,0.007343122,1,0.9556038
