graph_community_id,transaction_count,fraud_rate,suspicious_community
2659,63,0.0,0
2660,1,0.0,0
2661,2,0.0,0
2662,126,0.0,0
2663,85,0.0,0
2664,159,0.0,0
2665,28,0.0,0
2666,2,0.0,0
2667,2,0.0,0
2668,1,0.0,0
2669,116,0.0,0
2670,70,0.0,0
2671,75,0.0,0
2672,1,0.0,0
2673,1,0.0,0
2674,101,0.0,0
2675,111,0.0,0
2676,67,0.0,0
2677,2,0.0,0
2678,111,0.0,0
2679,71,0.0,0
2680,1,0.0,0
2681,128,0.0,0
2682,2,0.0,0
2683,63,0.0,0
2684,2,0.0,0
2685,2,0.0,0
2686,141,0.0,0
2687,2,0.0,0
2688,48,0.0,0
2689,116,0.0,0
2690,31,0.0,0
2692,75,0.0,0
2693,59,0.0,0
2694,92,0.0,0
2695,2,0.0,0
2696,118,0.0,0
2697,1,0.0,0
2698,153,0.0,0
2699,92,0.0,0
2700,4,0.0,0
2701,74,0.0,0
2702,75,0.0,0
2703,154,0.0,0
2704,1,0.0,0
2705,125,0.0,0
2706,2,0.0,0
2707,2,0.0,0
2708,1,0.0,0
2709,27,0.4444444444444444,1
2710,53,0.0,0
2711,44,0.0,0
2712,112,0.0,0
2713,1,0.0,0
2715,1,0.0,0
2716,29,0.0,0
2717,118,0.0,0
2718,180,0.0,0
2719,42,0.0,0
2720,68,0.0,0
2721,16,0.0,0
2722,1,0.0,0
2723,2,0.0,0
2724,25,0.0,0
2725,118,0.0,0
2726,1,0.0,0
2727,114,0.0,0
2728,2,0.0,0
2729,88,0.0,0
2730,91,0.0,0
2731,49,0.0,0
2732,88,0.0,0
2733,1,0.0,0
2734,113,0.0,0
2735,126,0.0,0
2736,134,0.0,0
2737,85,0.0,0
2738,97,0.0,0
2740,150,0.0,0
2741,23,0.6086956521739131,1
2742,141,0.0,0
2743,2,0.0,0
2744,2,0.0,0
2745,44,0.0,0
2746,96,0.0,0
2747,100,0.0,0
2748,265,0.0,0
2749,22,0.0,0
2750,86,0.0,0
2751,108,0.0,0
2752,1,0.0,0
2753,2,0.0,0
2754,130,0.0,0
2755,60,0.0,0
2756,21,0.0,0
2757,162,0.0,0
2759,127,0.0,0
2760,84,0.0,0
2761,163,0.0,0
2762,1,0.0,0
2763,108,0.0,0
2765,1,0.0,0
2766,113,0.0,0
2767,142,0.0,0
2768,1,0.0,0
2769,105,0.0,0
2770,93,0.0,0
2771,151,0.0,0
2772,1,0.0,0
2773,2,0.0,0
2774,79,0.0,0
2776,1,0.0,0
2777,21,0.0,0
2779,62,0.0,0
2780,5,0.0,0
2781,34,0.0,0
2782,1,0.0,0
2783,1,0.0,0
2785,91,0.0,0
2786,71,0.0,0
2787,1,0.0,0
2788,1,0.0,0
2789,1,0.0,0
2790,1,0.0,0
2791,1,0.0,0
2792,38,0.0,0
2793,2,0.0,0
2794,120,0.0,0
2795,1,0.0,0
2796,5,0.0,0
2797,58,0.0,0
2798,1,0.0,0
2799,96,0.0,0
2801,54,0.018518518518518517,1
2802,37,0.0,0
2803,1,0.0,0
2804,48,0.0,0
2805,58,0.0,0
2806,64,0.0,0
2807,1,0.0,0
2808,2,0.0,0
2809,56,0.0,0
2810,21,0.0,0
2811,65,0.0,0
2812,117,0.0,0
2813,36,0.0,0
2814,128,0.0,0
2815,2,0.0,0
2816,1,0.0,0
2817,1,0.0,0
2818,149,0.0,0
2819,76,0.0,0
2820,134,0.0,0
2821,121,0.0,0
2822,67,0.0,0
2823,2,0.0,0
2824,158,0.0,0
2825,2,0.0,0
2826,55,0.0,0
2827,2,0.0,0
2828,141,0.0,0
2829,1,0.0,0
2830,175,0.0,0
2831,2,0.0,0
2832,123,0.0,0
2833,127,0.0,0
2834,41,0.0,0
2835,1,0.0,0
2836,2,0.0,0
2837,87,0.0,0
2838,2,0.0,0
2839,48,0.0,0
2842,72,0.0,0
2843,33,0.0,0
2844,1,0.0,0
2845,70,0.0,0
2846,63,0.0,0
2847,113,0.0,0
2848,99,0.0,0
2849,1,0.0,0
2850,100,0.0,0
2851,71,0.0,0
2852,39,0.0,0
2853,105,0.0,0
2854,1,0.0,0
2855,62,0.0,0
2856,1,0.0,0
2857,88,0.0,0
2858,2,0.0,0
2859,54,0.0,0
2860,96,0.0,0
2861,65,0.0,0
2862,109,0.0,0
2863,2,0.0,0
2864,65,0.0,0
2865,87,0.0,0
2866,24,0.0,0
2867,50,0.0,0
2868,42,0.0,0
2869,63,0.0,0
2870,62,0.0,0
2871,1,0.0,0
2872,2,0.0,0
2873,53,0.0,0
2874,98,0.0,0
2875,80,0.0,0
2876,130,0.0,0
2877,1,0.0,0
2878,1,0.0,0
2879,1,0.0,0
2880,2,0.0,0
2881,1,0.0,0
2882,6,0.0,0
2883,2,0.0,0
2884,72,0.0,0
2885,54,0.0,0
2886,1,0.0,0
2887,2,0.0,0
2888,1,0.0,0
2889,204,0.0,0
2890,21,0.0,0
2891,1,0.0,0
2892,59,0.0,0
2893,175,0.0,0
2894,43,0.0,0
2895,35,0.0,0
2896,53,0.0,0
2897,1,0.0,0
2898,95,0.0,0
2899,2,0.0,0
2900,25,0.0,0
2901,60,0.0,0
2903,103,0.0,0
2904,1,0.0,0
2905,1,0.0,0
2906,1,0.0,0
2907,1,0.0,0
2908,1,0.0,0
2909,1,0.0,0
2910,23,0.0,0
2911,69,0.0,0
2912,37,0.0,0
2913,98,0.0,0
2915,1,0.0,0
2916,1,0.0,0
2917,111,0.0,0
2918,1,0.0,0
2919,78,0.0,0
2920,1,0.0,0
2921,158,0.0,0
2922,127,0.0,0
2923,34,0.0,0
2924,72,0.0,0
2925,2,0.0,0
2926,67,0.0,0
2927,2,0.0,0
2928,1,0.0,0
2929,52,0.0,0
2930,73,0.0,0
2931,106,0.0,0
2932,15,0.0,0
2933,78,0.0,0
2934,225,0.0,0
2935,1,0.0,0
2936,1,0.0,0
2937,68,0.0,0
2938,160,0.0,0
2939,31,0.0,0
2940,2,0.0,0
2941,1,0.0,0
2942,1,0.0,0
2943,1,0.0,0
2944,70,0.0,0
2945,2,0.0,0
2946,53,0.0,0
2947,91,0.0,0
2948,1,0.0,0
2949,1,0.0,0
2950,1,0.0,0
2951,119,0.0,0
2952,1,0.0,0
2953,163,0.0,0
2955,2,0.0,0
2956,1,0.0,0
2957,63,0.0,0
2958,50,0.0,0
2959,44,0.0,0
2960,2,0.0,0
2961,22,0.0,0
2962,117,0.0,0
2963,13,0.0,0
2964,2,0.0,0
2965,2,0.0,0
2966,2,0.0,0
2967,96,0.0,0
2968,4,0.0,0
2969,2,0.0,0
2970,26,0.0,0
2971,4,0.0,0
2972,1,0.0,0
2973,76,0.0,0
2974,3,0.0,0
2975,22,0.0,0
2976,1,0.0,0
2977,2,0.0,0
2978,1,0.0,0
2979,258,0.0,0
2980,85,0.0,0
2981,76,0.0,0
2982,134,0.0,0
2983,56,0.0,0
2984,1,0.0,0
2985,63,0.0,0
2986,39,0.0,0
2987,2,0.0,0
2988,66,0.0,0
2989,57,0.0,0
2990,134,0.0,0
2991,98,0.0,0
2993,42,0.0,0
2994,76,0.0,0
2995,1,0.0,0
2996,74,0.0,0
2997,41,0.0,0
2998,22,0.0,0
2999,2,0.0,0
3000,1,0.0,0
3001,80,0.0,0
3002,1,0.0,0
3003,2,0.0,0
3004,1,0.0,0
3005,158,0.0,0
3006,2,0.0,0
3007,1,0.0,0
3008,84,0.0,0
3009,174,0.0,0
3010,2,0.0,0
3011,62,0.0,0
3012,1,0.0,0
3013,2,0.0,0
3014,1,0.0,0
3015,2,0.0,0
3016,2,0.0,0
3017,2,0.0,0
3018,112,0.0,0
3019,28,0.0,0
3020,53,0.0,0
3021,84,0.0,0
3022,2,0.0,0
3023,2,0.0,0
3024,37,0.0,0
3025,141,0.0,0
3026,2,0.0,0
3027,168,0.0,0
3028,1,0.0,0
3029,45,0.0,0
3030,127,0.0,0
3031,39,0.0,0
3032,1,0.0,0
3033,74,0.0,0
3034,1,0.0,0
3035,1,0.0,0
3036,1,0.0,0
3037,75,0.0,0
3038,2,0.0,0
3039,1,0.0,0
3040,2,0.0,0
3041,132,0.0,0
3042,88,0.0,0
3043,57,0.0,0
3044,60,0.0,0
3045,2,0.0,0
3046,54,0.0,0
3047,1,0.0,0
3048,126,0.0,0
3049,2,0.0,0
3050,2,0.0,0
3051,23,0.0,0
3052,82,0.0,0
3053,2,0.0,0
3054,86,0.0,0
3055,2,0.0,0
3056,102,0.0,0
3057,68,0.0,0
3058,2,0.0,0
3059,49,0.0,0
3060,19,0.05263157894736842,1
3061,54,0.0,0
3063,142,0.0,0
3064,59,0.0,0
3065,26,0.0,0
3066,3,0.0,0
3067,1,0.0,0
3068,133,0.0,0
3069,2,0.0,0
3070,2,0.0,0
3071,47,0.0,0
3072,90,0.0,0
3073,52,0.0,0
3074,162,0.0,0
3075,1,0.0,0
3076,84,0.0,0
3077,154,0.0,0
3078,110,0.0,0
3079,134,0.0,0
3080,1,0.0,0
3081,43,0.0,0
3082,64,0.0,0
3083,108,0.0,0
3084,70,0.0,0
3085,46,0.0,0
3086,1,0.0,0
3087,45,0.0,0
3088,1,0.0,0
3089,1,0.0,0
3090,90,0.0,0
3091,1,0.0,0
3092,56,0.0,0
3093,84,0.0,0
3094,56,0.0,0
3095,55,0.0,0
3096,1,0.0,0
3097,2,0.0,0
3098,1,0.0,0
3099,178,0.0,0
3100,1,0.0,0
3101,1,0.0,0
3102,3,0.0,0
3103,65,0.0,0
3104,71,0.0,0
3105,26,0.0,0
3106,35,0.0,0
3107,83,0.0,0
3108,63,0.0,0
3109,1,0.0,0
3110,2,0.0,0
3111,121,0.0,0
3112,4,0.0,0
3113,108,0.0,0
3114,19,0.0,0
3115,2,0.0,0
3116,112,0.0,0
3117,1,0.0,0
3118,29,0.0,0
3119,142,0.0,0
3120,2,0.0,0
3121,2,0.0,0
3122,17,0.0,0
3123,54,0.0,0
3124,67,0.0,0
3125,23,0.0,0
3126,77,0.0,0
3127,2,0.0,0
3128,72,0.0,0
3129,2,0.0,0
3130,1,0.0,0
3131,51,0.0,0
3132,5,0.0,0
3133,69,0.0,0
3134,2,0.0,0
3135,2,0.0,0
3136,1,0.0,0
3137,105,0.0,0
3138,23,0.0,0
3139,2,0.0,0
3140,81,0.0,0
3141,77,0.0,0
3142,1,0.0,0
3143,1,0.0,0
3144,79,0.0,0
3145,30,0.0,0
3146,1,0.0,0
3147,47,0.0,0
3148,1,0.0,0
3149,44,0.0,0
3150,1,0.0,0
3151,3,0.0,0
3152,71,0.0,0
3153,25,0.0,0
3154,55,0.0,0
3155,110,0.0,0
3156,64,0.0,0
3157,115,0.0,0
3158,1,0.0,0
3159,2,0.0,0
3160,1,0.0,0
3161,69,0.0,0
3162,121,0.0,0
3163,3,0.0,0
3164,128,0.0,0
3165,4,0.0,0
3166,72,0.0,0
3167,94,0.0,0
3168,22,0.0,0
3169,48,0.0,0
3170,2,0.0,0
3171,1,0.0,0
3172,2,0.0,0
3173,137,0.0,0
3174,1,0.0,0
3175,2,0.0,0
3176,1,0.0,0
3177,2,0.0,0
3178,61,0.0,0
3179,2,0.0,0
3180,1,0.0,0
3182,60,0.0,0
3183,106,0.0,0
3184,72,0.0,0
3186,68,0.0,0
3187,165,0.0,0
3188,87,0.0,0
3189,1,0.0,0
3190,103,0.0,0
3191,70,0.0,0
3192,1,0.0,0
3193,66,0.0,0
3194,21,0.0,0
3195,1,0.0,0
3196,62,0.0,0
3197,62,0.0,0
3198,97,0.0,0
3199,72,0.0,0
3200,1,0.0,0
3201,65,0.0,0
3202,50,0.0,0
3203,2,0.0,0
3204,2,0.0,0
3205,2,0.0,0
3206,2,0.0,0
3207,49,0.0,0
3209,83,0.0,0
3210,1,0.0,0
3211,1,0.0,0
3212,40,0.0,0
3213,3,0.0,0
3214,47,0.0,0
3215,16,0.0,0
3216,112,0.0,0
3217,1,0.0,0
3218,111,0.0,0
3219,4,0.0,0
3220,60,0.0,0
3221,1,0.0,0
3222,74,0.0,0
3223,1,0.0,0
3224,2,0.0,0
3225,2,0.0,0
3226,73,0.0,0
3228,1,0.0,0
3229,49,0.0,0
3231,2,0.0,0
3232,118,0.0,0
3233,2,0.0,0
3234,2,0.0,0
3235,99,0.0,0
3236,82,0.0,0
3237,77,0.0,0
3238,57,0.0,0
3239,84,0.0,0
3240,2,0.0,0
3241,45,0.0,0
3242,4,0.0,0
3243,84,0.0,0
3244,2,0.0,0
3247,83,0.0,0
3248,29,0.0,0
3249,2,0.0,0
3250,2,0.0,0
3251,14,0.0,0
3252,2,0.0,0
3253,23,0.0,0
3254,2,0.0,0
3255,45,0.0,0
3256,71,0.0,0
3257,22,0.0,0
3259,84,0.20238095238095238,1
3260,6,0.0,0
3261,60,0.0,0
3262,1,0.0,0
3263,2,0.0,0
3264,146,0.0,0
3265,53,0.0,0
3266,1,0.0,0
3267,108,0.0,0
3268,73,0.0,0
3269,85,0.0,0
3270,14,0.5,1
3271,1,0.0,0
3272,40,0.0,0
3273,68,0.0,0
3274,41,0.0,0
3275,94,0.0,0
3276,53,0.0,0
3277,2,0.0,0
3278,2,0.0,0
3279,26,0.0,0
3280,155,0.0,0
3281,1,0.0,0
3282,2,0.0,0
3283,1,0.0,0
3284,1,0.0,0
3285,17,0.0,0
3286,88,0.0,0
3287,1,0.0,0
3288,1,0.0,0
3289,41,0.0,0
3290,103,0.0,0
3291,1,0.0,0
3292,89,0.0,0
3293,131,0.0,0
3294,108,0.0,0
3295,69,0.0,0
3296,2,0.0,0
3297,62,0.0,0
3298,2,0.0,0
3299,39,0.0,0
3300,61,0.0,0
3301,53,0.0,0
3302,2,0.0,0
3303,80,0.0,0
3304,180,0.0,0
3305,2,0.0,0
3306,69,0.0,0
3307,104,0.0,0
3308,108,0.0,0
3309,1,0.0,0
3310,28,0.0,0
3311,83,0.0,0
3312,81,0.0,0
3313,80,0.0,0
3314,107,0.0,0
3315,163,0.006134969325153374,1
3316,78,0.0,0
3317,2,0.0,0
3318,72,0.0,0
3319,12,0.0,0
3320,2,0.0,0
3321,65,0.0,0
3322,123,0.0,0
3323,2,0.0,0
3324,2,0.0,0
3325,22,0.0,0
3326,2,0.0,0
3327,1,0.0,0
3329,1,0.0,0
3330,102,0.0,0
3331,95,0.0,0
3332,64,0.0,0
3333,1,0.0,0
3334,2,0.0,0
3335,56,0.0,0
3336,71,0.0,0
3337,27,0.5555555555555556,1
3338,2,0.0,0
3339,59,0.0,0
3340,1,0.0,0
3341,5,0.2,1
3342,61,0.0,0
3343,1,0.0,0
3344,57,0.0,0
3345,2,0.0,0
3346,1,0.0,0
3347,2,0.0,0
3348,1,0.0,0
3349,85,0.0,0
3350,42,0.0,0
